"sale_id","artwork_id","artist_name","category","sale_date","auction_house","sale_price_eur","estimate_low_eur","estimate_high_eur","sold_above_estimate","price_change_pct","price_change_explanation","buyer_type","buyer_name","buyer_nationality","buyer_profile","bart_score_buyer","seller_type","seller_name","seller_profile","bart_score_seller","sale_location","is_private_sale","bart_score_sale","source"
"SL0979","AVS019","Avery Singer","Ultra-Contemporary","2018-08-15","Phillips","96500","69000","121000","false","-21.86","Croissance soutenue malgré les tensions commerciales USA-Chine ; l'art digital et les NFT préfigurent attirent une clientèle plus jeune.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Londres","false","85.9","Généré IA"
"SL0980","AVS020","Avery Singer","Ultra-Contemporary","2018-11-15","Christie's","117300","82000","148000","false","21.55","Fin d'année dynamique avec des résultats solides à Hong Kong et New York ; les lots garantis surperforment les estimations de 40%.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Los Angeles","false","83.7","Généré IA"
"SL0981","AVS021","Avery Singer","Ultra-Contemporary","2019-02-15","Sotheby's","102000","61000","136000","false","-13.04","Marché solide mais plus sélectif ; la polarisation s'accentue entre artistes premium et mid-market qui stagne.","Galerie","Sprüth Magers","Allemand","Galerie spécialisée dans l'art conceptuel, la photographie et le féminisme artistique.","87","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","Paris","false","89.9","Généré IA"
"SL0982","AVS022","Avery Singer","Ultra-Contemporary","2019-05-15","Sotheby's","104800","72000","141000","false","2.75","Résultats contrastés à New York en mai ; le segment street art surperforme avec Banksy, KAWS et Mr. Brainwash au cœur des enchères.","Collectionneur","Alberto Mugrabi","Américain","Marchand-collectionneur new-yorkais, actif sur le marché secondaire de l'art contemporain.","88","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Los Angeles","false","81.5","Généré IA"
"SL0983","AVS023","Avery Singer","Ultra-Contemporary","2019-08-15","Sotheby's","120500","81000","157000","false","14.98","Les manifestations à Hong Kong perturbent les ventes locales ; redistribution vers Singapore, Séoul et New York observée.","Collectionneur","Yana Peel","Britannique","Ex-CEO de Serpentine Galleries, collectionneuse et curator influente sur la scène internationale.","84","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Hong Kong","false","83.6","Généré IA"
"SL0984","AVS024","Avery Singer","Ultra-Contemporary","2019-11-15","Bonhams","121000","90000","148000","false","0.41","Clôture 2019 correcte malgré le contexte géopolitique tendu ; la résilience du marché de l'art face aux crises se confirme.","Galerie","Perrotin","Français","Galerie parisienne internationale, découvreuse de talents ayant lancé KAWS et Takashi Murakami.","88","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Londres","false","82.9","Généré IA"
"SL0985","AVS025","Avery Singer","Ultra-Contemporary","2020-02-15","Sotheby's","98400","78000","120000","false","-18.68","Covid-19 : ventes de mars annulées ou reportées sur tous les continents ; choc sans précédent sur le marché mondial.","Collectionneur","Adam Lindemann","Américain","Collectionneur et dealer pionnier du street art et de l'art post-war.","85","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","New York","false","87.4","Généré IA"
"SL0986","AVS026","Avery Singer","Ultra-Contemporary","2020-05-15","Heritage Auctions","95000","72000","115000","false","-3.46","Premières ventes 100% online chez Christie's, Sotheby's et Phillips ; les résultats restent en retrait de 30-40% vs 2019.","Collectionneur","Peter Brant","Américain","Éditeur d'Interview Magazine et fondateur du Brant Foundation Art Study Center.","87","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Paris","false","83.9","Généré IA"
"SL0987","AVS027","Avery Singer","Ultra-Contemporary","2020-08-15","Bonhams","88300","55000","117000","false","-7.05","Reprise partielle : Phillips online réalise des performances surprenantes ; les NFT commencent à stimuler l'intérêt pour l'art numérique.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","Londres","false","82.6","Généré IA"
"SL0988","AVS028","Avery Singer","Ultra-Contemporary","2020-11-15","Sotheby's","89100","59000","120000","false","0.91","Rebond de fin d'année porté par les enchères digitales et le retour des collectionneurs ; les prix des sommets restent stables.","Fondation","Fondation Louis Vuitton","Français","Fondation d'entreprise inaugurée en 2014, rayonnement international et collection permanente.","95","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Londres","false","85.0","Généré IA"
"SL0989","AVS029","Avery Singer","Ultra-Contemporary","2021-02-15","Sotheby's","108400","80000","135000","false","21.66","Fort rebond post-confinement : l'euphorie du marché NFT (Beeple à 69 M$) stimule l'intérêt général pour l'art contemporain.","Fondation","Fondation Cartier","Français","Institution parisienne fondée en 1984, soutenant l'art contemporain et les cultures non-occidentales.","92","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","Londres","false","80.9","Généré IA"
"SL0990","AVS030","Avery Singer","Ultra-Contemporary","2021-05-15","Sotheby's","118000","78000","155000","false","8.86","Boom historique des enchères printanières : Basquiat atteint 93,1 M$ chez Sotheby's en mai, nouveau record de l'artiste.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Collectionneur","Collection Robert Hughes","Héritage du critique d'art australien, vente partielle orchestrée par Christie's.","84","Los Angeles","false","83.0","Généré IA"
"SL0991","AVS031","Avery Singer","Ultra-Contemporary","2021-08-15","Artcurial","111600","83000","137000","false","-5.42","Marché au plus haut depuis 2015 ; retour massif des acheteurs asiatiques et nouvelle vague d'ultra-HNWI entrant sur le marché.","Collectionneur","Yana Peel","Britannique","Ex-CEO de Serpentine Galleries, collectionneuse et curator influente sur la scène internationale.","84","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","New York","false","84.7","Généré IA"
"SL0992","AVS032","Avery Singer","Ultra-Contemporary","2021-11-15","Christie's","116000","88000","149000","false","3.94","Année 2021 record estimée à 65,1 Mds$ ; les artistes ultra-contemporains ont vu leurs prix multipliés par 3 à 5 en un an.","Collectionneur","Stefan Edlis","Américain","Collectionneur historique de l'art pop américain, donateur majeur du MoMA.","94","Succession","Succession Anonyme","Vente de succession d'un grand collectionneur, gérée par un cabinet juridique spécialisé en droit de l'art.","82","Hong Kong","false","84.6","Généré IA"
"SL0993","AVS033","Avery Singer","Ultra-Contemporary","2022-02-15","Sotheby's","128000","99000","160000","false","10.34","Marché dynamique malgré la guerre en Ukraine ; les actifs tangibles incluant l'art attirent des capitaux en quête de refuges.","Collectionneur","Dakis Joannou","Grec","Collectionneur institutionnel ami de Jeff Koons et KAWS, fondateur de la fondation DESTE.","90","Succession","Héritage Famille Menil","Patrimoine issu de la collection fondatrice des Menil à Houston, icône du mécénat texan.","90","New York","false","85.2","Généré IA"
"SL0994","AVS034","Avery Singer","Ultra-Contemporary","2022-05-15","Christie's","140000","114000","171000","false","9.38","Art Basel Bâle 2022 historique avec 4,5 Mds$ de transactions ; le marché primaire et secondaire sont tous deux en pleine forme.","Galerie","Gagosian Gallery","Américain","Réseau mondial de 19 espaces représentant les artistes les plus côtés du marché.","95","Galerie","Collection Saatchi","Charles Saatchi, marchand-collectionneur londonien dont les ventes ont lancé la YBA dans les années 90.","86","Hong Kong","false","83.3","Généré IA"
"SL0995","AVS035","Avery Singer","Ultra-Contemporary","2022-08-15","Heritage Auctions","131300","90000","167000","false","-6.21","Légère décélération estivale ; l'inflation mondiale et la hausse des taux commencent à peser sur les acheteurs du segment mid-market.","Anonyme","Anonyme","Inconnu","Acquéreur non identifié, probablement un family office ou un fonds souverain préservant la confidentialité.","75","Collectionneur","Anonymous Collector","Vendeur anonyme, opération discrète caractéristique du marché secondaire de l'art haut de gamme.","77","New York","false","81.5","Généré IA"
"SL0996","AVS036","Avery Singer","Ultra-Contemporary","2022-11-15","Christie's","142400","87000","191000","false","8.45","Résultats solides en fin d'année ; le segment photography et le street art résistent mieux à la correction que les Blue Chips.","Collectionneur","Eugenio López Alonso","Mexicain","Fondateur du Museo Jumex à Mexico City, pionnier de la collection contemporaine latino-américaine.","87","Collectionneur","Collection Privée Européenne","Collectionneur européen de longue date liquidant une partie de son portefeuille après 15 ans de détention.","88","Hong Kong","false","85.0","Généré IA"
"SL0997","AVS037","Avery Singer","Ultra-Contemporary","2023-02-15","Artcurial","129900","102000","160000","false","-8.78","Début de correction annoncée après trois années exceptionnelles ; prudence des acheteurs face à la hausse des taux et aux incertitudes macro.","Galerie","Hauser & Wirth","Suisse","Méga-galerie internationale présente dans plus de 20 villes, productrice d'expositions majeures.","94","Collectionneur","Broad Collection","Vente d'une œuvre dupliquée dans la collection Broad, dégagement stratégique.","87","Hong Kong","false","86.9","Généré IA"
"SL0998","AVS038","Avery Singer","Ultra-Contemporary","2023-05-15","Sotheby's","111300","68000","148000","false","-14.32","Ventes mitigées à New York : les lots sans garantie peinent ; sélectivité accrue avec chute des taux de vente aux enchères.","Musée","Guggenheim Museum","Américain","Fondation internationale avec collections encyclopédiques sur quatre continents.","96","Galerie","Portfolio Art Fund SA","Fonds d'investissement artistique procédant à une rotation de portefeuille après période de détention 5-7 ans.","80","New York","false","82.3","Généré IA"
"SL0999","AVS039","Avery Singer","Ultra-Contemporary","2023-08-15","Heritage Auctions","138300","103000","175000","false","24.26","Marché à deux vitesses : les femmes ultra-contemporaines (Fadojutimi, Yukhnovich) restent en forte demande malgré la correction générale.","Collectionneur","Adam Lindemann","Américain","Collectionneur et dealer pionnier du street art et de l'art post-war.","85","Succession","Succession Stern","Vente d'une collection constituée sur trois décennies par une famille de banquiers suisses.","83","Hong Kong","false","83.8","Généré IA"
